date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-07-06,1133677.18533,10196.0,19217000.0,0.000226,141042.0,159375000.0,7920.70543683,
2014-07-07,1471684.67299,11104.0,19448700.0,0.000223,91325.0,160625000.0,8371.91681115,
2014-07-08,1377944.82535,12224.0,19335300.0,0.000262,443163.0,158250000.0,9957.93804722,
2014-07-09,1626593.68261,11569.0,22560800.0,0.000275,652666.0,155500000.0,9844.32492977,
2014-07-10,5300079.45713,12216.0,23736100.0,0.000263,522520.0,157375000.0,9580.60087053,
2014-07-11,1787560.24573,11278.0,22874400.0,0.000273,366291.0,154375000.0,9065.90054267,
2014-07-12,869989.971579,11447.0,23743300.0,0.000273,292935.0,154750000.0,9682.72620455,
2014-07-13,738701.256923,11830.0,23878400.0,0.00027,287834.0,152125000.0,10059.3868647,
2014-07-14,732072.802323,12080.0,23535800.0,0.000258,289599.0,151250000.0,10131.0049278,
2014-07-15,1257199.07474,12046.0,22349800.0,0.000254,269268.0,150625000.0,8636.0082807,
2014-07-16,1020438.62475,12534.0,22202500.0,0.000234,368030.0,137812500.0,9606.16209478,
2014-07-17,1499282.59552,13733.0,20449400.0,0.000261,432877.0,81750000.0,10764.3707449,
2014-07-18,977134.610645,12870.0,22765400.0,0.000247,366333.0,77437500.0,8605.92496815,
2014-07-19,1106609.00737,12762.0,21688200.0,0.000245,223770.0,80500000.0,9737.59230688,
2014-07-20,2126852.74245,11930.0,21516700.0,0.00024,228417.0,78437500.0,8136.64695089,
2014-07-21,1079059.78875,15971.0,21118100.0,0.000237,196337.0,81000000.0,9542.88891527,
2014-07-22,848420.479584,11766.0,20718700.0,0.00022,396016.0,80375000.0,7607.15920825,
2014-07-23,1602504.16939,11420.0,19408200.0,0.000225,245097.0,78125000.0,7345.66053901,
2014-07-24,1209673.69052,12641.0,19773500.0,0.000217,256883.0,77000000.0,7813.4278147,
2014-07-25,967114.943456,11590.0,19147200.0,0.000213,176119.0,83062500.0,8294.90953672,
2014-07-26,505234.695438,11956.0,18876200.0,0.000208,169123.0,78375000.0,7885.80128636,
2014-07-27,580276.702991,9724.0,18377200.0,0.000217,281078.0,77312500.0,6997.76152406,
2014-07-28,595948.997182,14777.0,19219600.0,0.000203,230995.0,78125000.0,8112.56014303,
2014-07-29,2791249.43653,10885.0,18012200.0,0.000209,185504.0,74687500.0,7495.5070237,
2014-07-30,2686119.9125,8785.0,18505300.0,0.000203,168166.0,77875000.0,6522.25382981,
2014-07-31,605083.073218,11265.0,17895000.0,0.000209,189931.0,69875000.0,7249.20751203,
2014-08-01,894049.590228,10048.0,18561500.0,0.000211,162768.0,74750000.0,7235.71126899,
2014-08-02,696341.609607,11376.0,18674500.0,0.000207,117204.0,71937500.0,8503.69612461,
2014-08-03,382076.508083,10246.0,18592800.0,0.000203,164862.0,77260000.0,17756.5402605,
2014-08-04,1108855.61818,13762.0,18024800.0,0.000201,219934.0,73625000.0,9870.44845749,
2014-08-05,1083282.95812,14290.0,17888700.0,0.000189,254217.0,74625000.0,12831.9382434,
2014-08-06,3247694.52747,21693.0,16804900.0,0.000178,236519.0,78812500.0,10226.7006785,
2014-08-07,1596497.47317,14374.0,15879500.0,0.000176,297579.0,77687500.0,11581.2356925,
2014-08-08,693110.437859,13507.0,15630100.0,0.00017,209937.0,75875000.0,11207.0957376,
2014-08-09,458287.056813,13952.0,15160200.0,0.000167,119359.0,77187500.0,11106.1794479,
2014-08-10,412652.775454,16245.0,14944200.0,0.00016,148141.0,76437500.0,13100.9543347,
2014-08-11,352968.341306,22110.0,14275300.0,0.000144,206929.0,74937500.0,19277.1852473,
2014-08-12,813143.781098,17766.0,12922400.0,0.000149,193328.0,75437500.0,17205.3893457,
2014-08-13,1692968.10091,20850.0,13256300.0,0.000142,190644.0,75125000.0,20681.8937134,
2014-08-14,907111.150858,19995.0,12738600.0,0.000146,174715.0,75812500.0,17037.4473299,
2014-08-15,935869.666606,20235.0,13060800.0,0.00012,349005.0,75062500.0,25076.5007339,
